cookie,duration_sec,packet_count,byte_count,bytes_per_sec,packets_per_sec,avg_packet_size,switch,timestamp,collection_time,label
0x0,85.567,3,238,2.7814461182465204,0.03506024518798135,79.33333333333333,s2,2025-03-12 10:34:05,1741755845.1403525,BENIGN
0x0,85.563,2,140,1.6362212638640534,0.02337458948377219,70.0,s2,2025-03-12 10:34:05,1741755845.1403525,BENIGN
0x0,85.558,3,238,2.7817387035695083,0.03506393323827111,79.33333333333333,s2,2025-03-12 10:34:05,1741755845.1403525,BENIGN
0x0,85.553,2,140,1.636412516218017,0.023377321660257386,70.0,s2,2025-03-12 10:34:05,1741755845.1403525,BENIGN
0x0,85.542,3,238,2.782259007271282,0.035070491688293466,79.33333333333333,s2,2025-03-12 10:34:05,1741755845.1403525,BENIGN
0x0,85.541,2,140,1.6366420780678272,0.023380601115254675,70.0,s2,2025-03-12 10:34:05,1741755845.1403525,BENIGN
0x0,90.701,51,3746,41.30053692903056,0.5622870751149381,73.45098039215686,s2,2025-03-12 10:34:05,1741755845.1403525,BENIGN
0x0,90.635,4,236,2.6038506095879073,0.044133061179456055,59.0,s1,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,90.627,66637,3598654,39708.40919372814,735.2886005274366,54.00384170956075,s1,2025-03-12 10:34:10,1741755850.2094705,ATTACK
0x0,90.625,66636,3598536,39707.98344827586,735.2937931034483,54.00288132540969,s1,2025-03-12 10:34:10,1741755850.2094705,ATTACK
